price,year,manufacturer,model,condition,cylinders,fuel,odometer,transmission,drive,type,state
2500,1995.0,ford,f150,good,unknown,gas,320000.0,manual,unknown,unknown,in
18995,2014.0,ford,f-150,unknown,unknown,gas,171439.0,automatic,4wd,pickup,fl
24500,2015.0,mercedes-benz,benz slk,like new,unknown,gas,47123.0,automatic,unknown,unknown,mi
35590,2010.0,chevrolet,corvette convertible,good,8 cylinders,gas,31879.0,other,rwd,other,fl
6965,2010.0,volkswagen,golf,unknown,unknown,gas,109000.0,manual,fwd,hatchback,va
14998,2013.0,bmw,5 series,unknown,4 cylinders,gas,81671.0,automatic,4wd,sedan,va
5000,2009.0,chevrolet,malibu,good,6 cylinders,gas,174000.0,automatic,fwd,sedan,oh
39990,2018.0,audi,s4 premium plus sedan 4d,good,6 cylinders,gas,32076.0,other,unknown,sedan,pa
48995,2018.0,gmc,sierra 1500,unknown,8 cylinders,gas,28355.0,automatic,4wd,truck,fl
21995,2017.0,lincoln,mkx,unknown,unknown,gas,41601.0,automatic,4wd,unknown,in
1900,2009.0,chevrolet,impala,unknown,unknown,gas,1.0,automatic,unknown,sedan,wi
23990,2019.0,chevrolet,express passenger,excellent,unknown,gas,25249.0,automatic,rwd,unknown,ca
17590,2018.0,subaru,impreza,unknown,4 cylinders,gas,21778.0,manual,4wd,sedan,co
11000,2014.0,ford,explorer,unknown,unknown,gas,178489.0,automatic,4wd,wagon,ia
3995,2011.0,ford,fiesta,unknown,unknown,gas,152345.0,automatic,unknown,hatchback,nh
18498,2015.0,jeep,grand cherokee,unknown,6 cylinders,gas,120028.0,automatic,4wd,SUV,mn
45989,2014.0,chevrolet,camaro,unknown,8 cylinders,gas,13338.0,manual,rwd,coupe,va
6400,2004.0,saturn,unknown,unknown,4 cylinders,gas,53834.0,automatic,fwd,unknown,ak
31900,2007.0,chevrolet,silverado 2500hd 4x4,excellent,8 cylinders,diesel,150018.0,automatic,4wd,truck,sc
4800,2006.0,buick,unknown,excellent,6 cylinders,gas,126000.0,automatic,fwd,unknown,ct
19418,2019.0,nissan,nv200,unknown,4 cylinders,gas,17037.0,automatic,fwd,van,sc
16598,2014.0,nissan,pathfinder,unknown,unknown,gas,84256.0,automatic,4wd,unknown,ok
6900,2012.0,chevrolet,impala lt,excellent,6 cylinders,gas,81000.0,automatic,fwd,sedan,ia
5999,2007.0,chrysler,300,unknown,unknown,unknown,88361.0,unknown,unknown,unknown,nc
16590,2015.0,volkswagen,beetle 1.8t fleet,good,unknown,gas,39649.0,other,fwd,hatchback,ma
32999,2012.0,chevrolet,silverado,unknown,unknown,diesel,186000.0,automatic,unknown,unknown,tx
4450,2010.0,hyundai,sonata,unknown,unknown,gas,139000.0,automatic,unknown,unknown,tn
5100,2013.0,unknown,hyndai elantra,excellent,4 cylinders,gas,119004.0,automatic,fwd,sedan,dc
39990,2018.0,audi,s5 prestige sedan 4d,good,unknown,other,45227.0,other,unknown,sedan,dc
10100,2017.0,toyota,corolla,unknown,unknown,gas,109646.0,automatic,fwd,sedan,fl
7995,2014.0,volkswagen,jetta,excellent,4 cylinders,gas,122632.0,automatic,fwd,sedan,ny
7900,2013.0,hyundai,sonata gls,like new,4 cylinders,gas,76369.0,automatic,fwd,sedan,md
1988,2003.0,jeep,liberty,unknown,unknown,gas,212154.0,automatic,fwd,SUV,ct
63999,2020.0,ram,diesel cummins 3500,unknown,unknown,diesel,10269.0,automatic,4wd,truck,id
5295,2005.0,honda,pilot,excellent,6 cylinders,gas,179555.0,automatic,unknown,other,ma
239,2013.0,lexus,is,unknown,6 cylinders,gas,56202.0,automatic,4wd,sedan,wa
63999,2017.0,ford,f350 diesels powerstroke,unknown,unknown,diesel,48781.0,automatic,4wd,truck,id
25990,2017.0,ford,expedition xlt sport,good,unknown,other,74795.0,other,4wd,SUV,pa
37990,2019.0,ford,mustang gt coupe 2d,good,8 cylinders,gas,337.0,other,rwd,coupe,tx
11500,2005.0,toyota,tundra 4x4,excellent,8 cylinders,gas,176000.0,automatic,4wd,pickup,in
64468,2019.0,ford,expedition platinum 4x4 gas,unknown,unknown,gas,29598.0,automatic,4wd,SUV,id
4800,2007.0,chevrolet,hhr,unknown,unknown,gas,76000.0,automatic,unknown,unknown,hi
16999,2019.0,mitsubishi,outlander,unknown,unknown,gas,46952.0,automatic,4wd,wagon,tn
8995,2013.0,hyundai,sonata gls pzev,good,4 cylinders,gas,119902.0,automatic,fwd,sedan,ca
7500,2016.0,chevrolet,cruze limited,excellent,4 cylinders,gas,93562.0,automatic,fwd,sedan,oh
37250,2017.0,gmc,yukon 4wd 4dr sle,unknown,8 cylinders,unknown,47069.0,automatic,4wd,SUV,oh
36590,2020.0,kia,stinger gt sedan 4d,good,unknown,other,3137.0,other,unknown,sedan,mn
9999,2011.0,mini,cooper s countryman,like new,4 cylinders,gas,93000.0,automatic,4wd,hatchback,dc
29990,2015.0,gmc,sierra,unknown,unknown,other,193998.0,automatic,4wd,pickup,wa
3995,2010.0,honda,accord lx,excellent,4 cylinders,gas,234002.0,automatic,fwd,unknown,dc
11995,2015.0,ford,transit connect cargo,excellent,unknown,gas,119487.0,automatic,fwd,unknown,ma
19988,2020.0,chevrolet,impala,excellent,unknown,gas,14052.0,automatic,fwd,sedan,ca
31990,2019.0,subaru,crosstrek hybrid sport,good,unknown,gas,2349.0,other,unknown,hatchback,in
1500,2003.0,chevrolet,tahoe,good,8 cylinders,gas,305000.0,manual,unknown,SUV,or
7900,2002.0,chrysler,town and country,unknown,unknown,gas,49923.0,automatic,unknown,unknown,fl
6200,2013.0,mazda,mazda6,unknown,4 cylinders,gas,125451.0,automatic,fwd,sedan,nj
1800,1999.0,volvo,s70,unknown,5 cylinders,gas,177000.0,automatic,unknown,unknown,pa
52900,2015.0,ford,f550 4x4,excellent,8 cylinders,diesel,152000.0,automatic,4wd,other,tx
65995,2020.0,gmc,sierra,good,8 cylinders,gas,11349.0,automatic,4wd,truck,mt
8991,2012.0,toyota,corolla 4dr sdn auto le (natl),unknown,4 cylinders,unknown,100259.0,automatic,fwd,sedan,tx
5950,2016.0,dodge,unknown,unknown,unknown,gas,231378.0,automatic,unknown,unknown,ar
12995,2014.0,ford,focus st,unknown,4 cylinders,gas,84374.0,manual,fwd,other,pa
25000,2000.0,ford,f350 lariat,like new,8 cylinders,diesel,110000.0,manual,rwd,pickup,mi
54991,2015.0,ford,f350 super duty crew cab,unknown,8 cylinders,diesel,116970.0,automatic,4wd,pickup,tx
24990,2018.0,gmc,canyon extended cab pickup,good,unknown,other,32329.0,other,unknown,pickup,sc
36590,2018.0,acura,mdx advance and,good,unknown,other,19139.0,automatic,fwd,SUV,al
4495,2005.0,pontiac,montana sv6,unknown,6 cylinders,gas,135113.0,automatic,fwd,van,fl
2900,2003.0,bmw,5 series 530i,excellent,6 cylinders,gas,249235.0,automatic,rwd,sedan,va
16993,2015.0,subaru,xv crosstrek,unknown,unknown,gas,99552.0,automatic,unknown,unknown,nm
33989,2011.0,mercedes-benz,s-class,unknown,8 cylinders,gas,87490.0,automatic,rwd,sedan,ga
7595,2015.0,ford,focus se,excellent,4 cylinders,gas,67061.0,automatic,fwd,sedan,mt
1950,2005.0,pontiac,grand prix,good,6 cylinders,gas,170640.0,automatic,fwd,unknown,ny
33990,2012.0,mercedes-benz,e-class e 63 amg,good,8 cylinders,gas,88107.0,automatic,rwd,sedan,mo
24990,2020.0,buick,encore gx select sport,good,unknown,gas,4414.0,other,fwd,SUV,tn
23995,2018.0,toyota,camry,unknown,4 cylinders,gas,30774.0,automatic,fwd,sedan,fl
14590,2012.0,bmw,1 series 128i coupe 2d,good,unknown,other,80465.0,other,unknown,coupe,nc
5995,2011.0,mini,hardtop,unknown,4 cylinders,gas,163895.0,automatic,fwd,other,ct
18590,2009.0,chevrolet,silverado 1500,good,6 cylinders,gas,69245.0,other,unknown,pickup,tx
4000,2000.0,gmc,yukon xl 2500,good,8 cylinders,gas,297000.0,automatic,4wd,SUV,co
35590,2018.0,ram,1500 crew cab big horn,good,6 cylinders,other,22805.0,other,4wd,pickup,ks
7850,2009.0,honda,accord,unknown,unknown,gas,88361.0,automatic,unknown,sedan,va
6600,2011.0,jeep,compass,like new,6 cylinders,gas,149000.0,automatic,4wd,SUV,pa
24995,2011.0,ford,f-250 sd,good,8 cylinders,gas,135750.0,automatic,4wd,truck,mi
28000,2017.0,lexus,is,unknown,unknown,gas,36311.0,automatic,4wd,sedan,dc
5999,2003.0,ford,explorer sport,good,6 cylinders,gas,145397.0,automatic,rwd,SUV,or
1500,2016.0,unknown,All,unknown,unknown,gas,66000.0,automatic,unknown,unknown,ga
500,2012.0,unknown,MANY MAKES AND MODELS,unknown,unknown,gas,42220.0,automatic,unknown,unknown,az
36800,2019.0,subaru,ascent,unknown,unknown,other,14287.0,other,unknown,unknown,tx
5900,2015.0,mitsubishi,mirage,like new,3 cylinders,gas,65344.0,automatic,fwd,unknown,ok
21990,2020.0,mini,hardtop 2 door cooper,good,unknown,other,8552.0,other,unknown,hatchback,fl
15590,2016.0,unknown,Scion iM Hatchback 4D,good,unknown,gas,32573.0,other,fwd,hatchback,pa
12995,2014.0,ram,cargo van,unknown,6 cylinders,gas,85331.0,automatic,fwd,van,nc
24500,2010.0,jeep,wrangler unlimited,unknown,6 cylinders,gas,81079.0,manual,4wd,SUV,co
20995,2011.0,ram,1500,excellent,8 cylinders,gas,79000.0,automatic,4wd,pickup,pa
9995,2012.0,fiat,500,excellent,unknown,gas,81922.0,automatic,fwd,unknown,wa
22988,2016.0,cadillac,xts,unknown,unknown,gas,40130.0,automatic,unknown,unknown,ia
8900,2013.0,toyota,prius,excellent,4 cylinders,hybrid,142900.0,automatic,fwd,wagon,al
500,2015.0,acura,mdx,unknown,unknown,gas,64000.0,automatic,unknown,unknown,pa
29500,2012.0,ford,f250 super duty,unknown,unknown,gas,133000.0,automatic,unknown,unknown,nc
33999,2019.0,volkswagen,golf gti,unknown,4 cylinders,gas,6077.0,automatic,fwd,hatchback,wa
14995,2017.0,hyundai,elantra,unknown,unknown,gas,67144.0,manual,unknown,sedan,me
13999,2013.0,kia,sorento lx awd,unknown,unknown,gas,55873.0,automatic,4wd,SUV,ma
18990,2017.0,dodge,charger,excellent,6 cylinders,gas,79759.0,automatic,rwd,unknown,tx
21988,2015.0,unknown,acadia,excellent,6 cylinders,gas,70300.0,automatic,4wd,SUV,wi
18659,2016.0,bmw,x3,unknown,unknown,gas,87816.0,automatic,rwd,unknown,nc
18980,2008.0,chevrolet,silverado,excellent,8 cylinders,gas,90254.0,automatic,4wd,pickup,wi
9000,2003.0,lincoln,aviator,like new,unknown,gas,124800.0,automatic,rwd,SUV,tx
39999,2018.0,ram,1500 sport 4x4 1/2 ton,unknown,unknown,gas,48568.0,automatic,4wd,truck,wa
436,2013.0,toyota,avalon,excellent,6 cylinders,gas,55428.0,automatic,fwd,sedan,az
12495,2017.0,ford,fusion,unknown,4 cylinders,gas,81002.0,automatic,fwd,sedan,tn
13500,2015.0,toyota,camry,like new,4 cylinders,gas,82000.0,automatic,fwd,sedan,co
41999,2018.0,ford,f150 lariat sport 4x4 gas,unknown,unknown,gas,47411.0,automatic,4wd,truck,wa
55000,2011.0,mercedes-benz,sprinter 2500,excellent,6 cylinders,diesel,270000.0,automatic,rwd,van,md
23500,2017.0,ford,mustang ecoboost premium,excellent,4 cylinders,gas,52000.0,automatic,rwd,coupe,nm
26995,2014.0,toyota,tundra 4wd truck,excellent,8 cylinders,gas,136211.0,automatic,4wd,pickup,mn
14950,2015.0,chevrolet,express g3500,unknown,unknown,gas,167963.0,automatic,unknown,other,ks
55999,2019.0,gmc,sierra 1500 4wd,unknown,unknown,gas,20160.0,automatic,4wd,pickup,sc
22200,2018.0,jeep,cherokee,unknown,unknown,gas,30068.0,automatic,4wd,unknown,pa
5995,2013.0,chevrolet,cruze,like new,4 cylinders,gas,144000.0,automatic,fwd,sedan,me
500,2005.0,lexus,es 330,salvage,unknown,gas,183853.0,automatic,unknown,unknown,ca
52995,2019.0,gmc,sierra 1500,unknown,8 cylinders,gas,20411.0,automatic,4wd,truck,fl
30750,2015.0,lexus,gx 460 luxury,like new,8 cylinders,gas,99500.0,automatic,4wd,SUV,mo
6900,2006.0,gmc,savana,good,8 cylinders,gas,196000.0,automatic,rwd,unknown,mi
29900,2016.0,ford,mustang gt premium,excellent,8 cylinders,gas,93603.0,manual,rwd,coupe,fl
21800,2016.0,chevrolet,express 3500,excellent,8 cylinders,gas,78000.0,automatic,rwd,van,mt
24590,2017.0,chevrolet,silverado 1500 regular,good,6 cylinders,gas,40784.0,other,unknown,pickup,nc
2988,2008.0,ford,escape,unknown,unknown,gas,227751.0,automatic,4wd,SUV,ma
36990,2018.0,ford,f150 supercrew cab xlt,good,6 cylinders,gas,21127.0,other,unknown,pickup,tx
17000,2016.0,ford,transit connect wagon,unknown,4 cylinders,gas,69325.0,automatic,fwd,van,pa
2795,2000.0,nissan,altima,excellent,4 cylinders,gas,140000.0,automatic,fwd,sedan,tn
31994,2015.0,jeep,wrangler unlimited sahara,like new,6 cylinders,gas,61340.0,automatic,4wd,SUV,wi
7900,2002.0,toyota,4runner,good,6 cylinders,gas,269700.0,automatic,unknown,unknown,ga
6495,2009.0,volvo,s80,unknown,unknown,gas,107353.0,automatic,fwd,sedan,ca
8950,2010.0,ford,f-150,good,8 cylinders,gas,213593.0,automatic,4wd,truck,ia
3500,2001.0,buick,lesabre,excellent,6 cylinders,gas,77300.0,automatic,fwd,sedan,oh
23990,2017.0,ford,explorer,unknown,unknown,gas,92034.0,automatic,4wd,SUV,ny
24981,2019.0,toyota,camry,unknown,4 cylinders,gas,12026.0,automatic,fwd,sedan,ca
29590,2017.0,ford,expedition xlt sport,good,6 cylinders,gas,70760.0,other,4wd,SUV,mi
17850,2015.0,buick,encore,unknown,unknown,gas,58888.0,automatic,fwd,unknown,tn
7995,2012.0,unknown,Suzuki GSX-R600L1,good,4 cylinders,gas,10451.0,other,unknown,unknown,ma
45999,2018.0,toyota,tacoma,unknown,unknown,gas,29217.0,unknown,4wd,pickup,hi
17999,2021.0,mitsubishi,mirage g4 le,unknown,3 cylinders,gas,9.0,automatic,fwd,sedan,wa
12990,2016.0,mazda,6,like new,unknown,gas,86986.0,automatic,unknown,unknown,wa
15995,2007.0,gmc,yukon slt2 4wd v8,excellent,8 cylinders,gas,149171.0,automatic,4wd,SUV,nc
14000,2014.0,chevrolet,traverse,unknown,6 cylinders,gas,129681.0,automatic,fwd,SUV,ca
10990,2016.0,volkswagen,jetta sedan,excellent,4 cylinders,gas,53144.0,automatic,rwd,sedan,vt
1000,2005.0,volvo,s40,fair,4 cylinders,gas,100000.0,automatic,unknown,unknown,ca
7200,2012.0,ford,fusion sel,good,6 cylinders,gas,135470.0,automatic,4wd,sedan,mn
8495,2015.0,gmc,terrain,unknown,unknown,gas,178269.0,automatic,unknown,unknown,mi
7490,2016.0,chevrolet,sonic lt,excellent,4 cylinders,gas,65000.0,automatic,fwd,hatchback,ia
38990,2013.0,chevrolet,corvette grand sport,good,8 cylinders,gas,51525.0,other,rwd,other,tx
16590,2013.0,honda,civic si coupe 2d,good,unknown,other,81552.0,other,fwd,coupe,nc
10994,2009.0,audi,a6,excellent,6 cylinders,gas,122878.0,automatic,4wd,sedan,wi
24990,2016.0,mazda,mx-5 miata grand touring,good,unknown,gas,6218.0,other,rwd,other,ga
2995,2007.0,mercury,montego premium,excellent,6 cylinders,gas,110000.0,automatic,fwd,sedan,fl
9990,2012.0,chevrolet,traverse lt2 awd,excellent,6 cylinders,gas,144019.0,automatic,4wd,SUV,mn
3499,1996.0,jeep,cherokee,excellent,unknown,gas,177490.0,automatic,unknown,unknown,wa
9000,2010.0,toyota,corolla,unknown,unknown,gas,76796.0,automatic,fwd,sedan,fl
5950,2013.0,nissan,altima,unknown,unknown,gas,114194.0,automatic,unknown,unknown,al
16980,2017.0,chevrolet,equinox,unknown,unknown,gas,42368.0,automatic,unknown,unknown,sc
24990,2018.0,ford,flex se sport utility 4d,good,unknown,other,12928.0,other,fwd,hatchback,ks
4995,2009.0,chrysler,town & country,unknown,unknown,gas,140308.0,automatic,unknown,unknown,mi
12499,2018.0,ford,focus se,excellent,unknown,gas,69319.0,automatic,unknown,unknown,al
1995,2005.0,chrysler,sebring,unknown,unknown,gas,140000.0,automatic,unknown,unknown,mo
8400,2004.0,ford,f250 super duty,good,8 cylinders,diesel,116000.0,automatic,unknown,unknown,az
31590,2020.0,mazda,mx-5 miata club,good,unknown,gas,2195.0,other,rwd,other,ny
29995,2018.0,mercedes-benz,sprinter,unknown,unknown,diesel,155747.0,automatic,fwd,van,pa
17973,2017.0,kia,sorento,unknown,unknown,gas,51102.0,automatic,4wd,wagon,oh
9980,2011.0,hyundai,santa fe,excellent,6 cylinders,gas,91924.0,automatic,4wd,SUV,ks
40991,2019.0,ford,ranger,unknown,unknown,gas,1722.0,automatic,4wd,unknown,or
3700,2008.0,lexus,es,unknown,unknown,gas,1.0,automatic,fwd,sedan,wi
27990,2017.0,chevrolet,colorado extended cab,good,unknown,gas,22120.0,other,unknown,pickup,ny
19990,2016.0,volvo,s60 t5 inscription premier,good,unknown,gas,44403.0,other,fwd,sedan,fl
9000,2016.0,subaru,xv crosstrek 2.0i premium,excellent,4 cylinders,gas,23000.0,automatic,4wd,unknown,ms
30590,2018.0,lincoln,mkx reserve sport,good,6 cylinders,gas,40938.0,other,fwd,SUV,md
3500,1997.0,bmw,740i,unknown,unknown,gas,115000.0,automatic,unknown,unknown,in
9850,2010.0,subaru,forester,unknown,unknown,gas,116993.0,automatic,unknown,SUV,nm
14500,2015.0,unknown,CHEVORLET EXPRESS 3500 1 TON,excellent,8 cylinders,gas,183938.0,automatic,unknown,van,ca
22990,2020.0,mitsubishi,eclipse cross le,good,unknown,gas,11215.0,other,unknown,hatchback,ny
25990,2018.0,alfa-romeo,romeo stelvio sport suv 4d,good,unknown,other,64330.0,other,unknown,hatchback,wi
12995,2015.0,toyota,corolla,unknown,unknown,gas,121801.0,automatic,fwd,sedan,ok
9999,2020.0,nissan,versa sv,like new,4 cylinders,gas,29000.0,automatic,fwd,sedan,ma
29999,2010.0,chevrolet,camaro,unknown,unknown,gas,58015.0,automatic,unknown,coupe,oh
32000,2020.0,tesla,model 3,like new,unknown,electric,12500.0,automatic,unknown,unknown,ca
15840,2007.0,ford,e150 chateau,good,8 cylinders,gas,100161.0,automatic,rwd,van,nc
31800,2016.0,ford,f-150,unknown,unknown,other,75165.0,automatic,unknown,unknown,mt
17900,2020.0,nissan,altima,new,4 cylinders,gas,8000.0,automatic,fwd,sedan,ca
7500,1994.0,ford,f450 dump truck diesel,good,8 cylinders,diesel,215000.0,manual,unknown,unknown,pa
7000,2021.0,jeep,wrangler unlimited,unknown,unknown,gas,2000.0,automatic,unknown,unknown,ca
1000,2017.0,unknown,Any,unknown,unknown,gas,20000.0,automatic,unknown,unknown,fl
3000,2014.0,nissan,altima,excellent,unknown,gas,65000.0,automatic,fwd,sedan,ca
6995,2013.0,nissan,sentra,unknown,4 cylinders,gas,118164.0,automatic,fwd,sedan,oh
55455,2021.0,volvo,xc60 save,excellent,unknown,gas,10.0,automatic,4wd,SUV,ca
10945,2009.0,honda,cr-v,excellent,4 cylinders,gas,92833.0,automatic,4wd,SUV,ky
25590,2017.0,jaguar,xf 20d premium sedan 4d,good,unknown,other,27662.0,automatic,rwd,sedan,ca
69999,2020.0,chevrolet,silverado 3500 hd high,unknown,unknown,gas,16596.0,automatic,4wd,truck,wa
1550,2000.0,toyota,4runner,fair,6 cylinders,gas,180000.0,automatic,rwd,SUV,ca
30499,2018.0,bmw,5 series 530i,like new,4 cylinders,gas,38300.0,automatic,4wd,sedan,nj
14000,2011.0,dodge,challenger base rallye,excellent,6 cylinders,gas,107800.0,automatic,unknown,sedan,wa
5500,2004.0,ford,taurus,like new,6 cylinders,gas,66000.0,automatic,fwd,sedan,ky
232,2018.0,toyota,camry se,unknown,4 cylinders,gas,32195.0,automatic,fwd,sedan,ca
10995,2010.0,ford,taurus sho,like new,6 cylinders,gas,123472.0,automatic,4wd,unknown,ky
700,2008.0,unknown,to 2017,unknown,unknown,gas,1000.0,automatic,unknown,unknown,tx
26990,2012.0,chevrolet,express commercial cutaway,good,8 cylinders,gas,108439.0,automatic,rwd,unknown,nj
26995,2008.0,toyota,fj cruiser,unknown,6 cylinders,gas,105850.0,manual,4wd,SUV,wa
9975,2010.0,audi,a6 3.0 t,excellent,6 cylinders,gas,118000.0,automatic,4wd,sedan,ca
23800,2014.0,ford,f-150,good,unknown,gas,129897.0,automatic,4wd,truck,mi
32999,2016.0,ford,f 350,unknown,unknown,diesel,122415.0,automatic,unknown,unknown,nj
39990,2019.0,nissan,370z nismo coupe 2d,good,6 cylinders,gas,8373.0,other,rwd,coupe,ok
18990,2016.0,toyota,tundra double cab,like new,8 cylinders,gas,219000.0,automatic,rwd,truck,tx
7900,2011.0,honda,accord sdn,excellent,4 cylinders,gas,130000.0,automatic,unknown,sedan,nc
912,2020.0,ram,2500 laramie cummins,excellent,6 cylinders,diesel,12751.0,automatic,4wd,truck,or
33590,2013.0,lexus,ls 460 sedan 4d,good,8 cylinders,gas,33570.0,other,rwd,sedan,in
27491,2018.0,volkswagen,beetle convertible,unknown,4 cylinders,gas,17462.0,automatic,fwd,convertible,hi
18959,2011.0,ford,f-150,unknown,unknown,gas,152001.0,automatic,4wd,pickup,nj
1950,2004.0,nissan,pathfinder,fair,unknown,gas,130000.0,automatic,4wd,unknown,pa
19999,2019.0,honda,civic,unknown,4 cylinders,gas,36729.0,automatic,fwd,sedan,md
4895,2008.0,mazda,6i,unknown,unknown,gas,155396.0,automatic,fwd,sedan,wi
7495,1994.0,ford,mustang gt,excellent,8 cylinders,gas,45732.0,automatic,rwd,unknown,pa
9600,2012.0,honda,pilot ex awd,good,6 cylinders,gas,191000.0,automatic,4wd,SUV,ia
80000,2019.0,bmw,m550i xdrive,like new,8 cylinders,gas,7000.0,automatic,4wd,sedan,fl
21900,2016.0,dodge,grand caravan sxt wheelch,unknown,6 cylinders,gas,66702.0,automatic,fwd,van,ca
8995,2011.0,ford,escape,good,4 cylinders,gas,113859.0,automatic,unknown,unknown,nc
24995,2012.0,chevrolet,tahoe,unknown,unknown,gas,118752.0,automatic,4wd,SUV,id
2500,2003.0,mazda,tribute,good,6 cylinders,gas,189000.0,automatic,4wd,unknown,wa
3000,2003.0,ram,unknown,unknown,8 cylinders,gas,200000.0,automatic,rwd,unknown,fl
27990,2008.0,ford,econoline cargo van,good,8 cylinders,gas,83459.0,automatic,rwd,truck,wi
9999,2011.0,hyundai,sonata,unknown,4 cylinders,gas,108904.0,automatic,fwd,sedan,ca
6995,1997.0,ford,f-150,good,8 cylinders,gas,88800.0,automatic,4wd,truck,ca
12980,2014.0,toyota,camry,excellent,4 cylinders,gas,86000.0,automatic,fwd,sedan,fl
7500,2008.0,unknown,Lexis Is250,excellent,6 cylinders,gas,142412.0,automatic,unknown,unknown,va
47990,2018.0,bmw,7 series 750i sedan 4d,good,unknown,other,42907.0,automatic,rwd,sedan,fl
3995,2002.0,nissan,maxima gle,good,6 cylinders,gas,175000.0,automatic,fwd,sedan,ks
35000,2003.0,ford,mustang,excellent,8 cylinders,gas,48000.0,manual,rwd,unknown,il
30990,2018.0,acura,mdx sh-awd sport utility,good,6 cylinders,gas,34605.0,other,unknown,SUV,ky
31990,2016.0,lexus,is 350 sedan 4d,good,6 cylinders,gas,40999.0,other,unknown,sedan,fl
32000,2021.0,kia,telluride,like new,6 cylinders,gas,2000.0,automatic,unknown,SUV,ca
28990,2017.0,bmw,4 series 440i xdrive gran,good,unknown,gas,49355.0,automatic,unknown,coupe,md
4100,2007.0,ford,explorer xlt 4x4,excellent,6 cylinders,gas,158000.0,automatic,4wd,SUV,ct
14795,2018.0,ford,taurus,unknown,6 cylinders,gas,78236.0,automatic,4wd,sedan,fl
19991,2016.0,nissan,pathfinder,unknown,unknown,gas,71760.0,automatic,4wd,SUV,id
15699,2012.0,toyota,prius,new,4 cylinders,hybrid,34049.0,automatic,fwd,hatchback,ny
13995,2012.0,jeep,grand cherokee laredo 4wd,unknown,unknown,gas,123803.0,automatic,4wd,unknown,nc
16995,2015.0,bmw,3-series,unknown,unknown,gas,77565.0,automatic,unknown,unknown,va
12590,2012.0,unknown,Scion xD Hatchback 4D,good,unknown,gas,60589.0,other,fwd,hatchback,md
13995,2016.0,hyundai,tucson,unknown,4 cylinders,gas,67693.0,automatic,fwd,SUV,ct
327,2013.0,bmw,6 series 640i,unknown,6 cylinders,gas,41355.0,automatic,rwd,coupe,ca
23990,2015.0,cadillac,srx premium collection,good,6 cylinders,gas,62050.0,other,unknown,SUV,ma
25990,2018.0,subaru,wrx sedan 4d,good,unknown,other,20928.0,other,unknown,sedan,ma
16995,2007.0,cadillac,escalade,excellent,8 cylinders,gas,135119.0,automatic,4wd,SUV,or
4950,2005.0,ford,escape,unknown,unknown,gas,198400.0,automatic,fwd,SUV,va
21990,2019.0,jeep,renegade sport suv 4d,good,unknown,gas,13869.0,other,4wd,other,sc
219,2013.0,cadillac,srx,unknown,6 cylinders,gas,79874.0,automatic,fwd,SUV,or
51792,2018.0,ram,2500,unknown,unknown,diesel,19711.0,automatic,rwd,pickup,mo
6994,2012.0,chevrolet,cruze eco,excellent,4 cylinders,gas,120563.0,automatic,fwd,truck,il
6500,2010.0,honda,civic lx,excellent,4 cylinders,gas,136000.0,automatic,fwd,sedan,il
6900,2001.0,bmw,x5 4.4i,like new,unknown,gas,70000.0,automatic,unknown,unknown,fl
13988,2014.0,ford,escape,unknown,unknown,gas,110930.0,automatic,unknown,unknown,ia
13988,2010.0,chevrolet,camaro,like new,6 cylinders,gas,70000.0,automatic,rwd,coupe,ks
12999,2009.0,chevrolet,tahoe,excellent,unknown,gas,184398.0,automatic,rwd,SUV,ca
12798,2012.0,kia,sorento,excellent,6 cylinders,gas,78615.0,automatic,unknown,SUV,nc
32990,2017.0,jeep,wrangler unlimited sport,good,6 cylinders,gas,30041.0,other,4wd,other,ga
20990,2015.0,volkswagen,eos komfort,good,unknown,gas,70384.0,other,fwd,other,tx
22590,2015.0,hyundai,genesis coupe 3.8 2d,good,6 cylinders,gas,20346.0,other,rwd,coupe,mi
1000,2004.0,jeep,liberty,fair,6 cylinders,gas,137784.0,automatic,4wd,SUV,ct
3998,2006.0,ford,freestyle se,good,6 cylinders,gas,190546.0,automatic,fwd,SUV,wi
23900,2016.0,honda,pilot,excellent,6 cylinders,gas,109180.0,automatic,4wd,SUV,tx
14500,2013.0,kia,unknown,unknown,unknown,gas,49000.0,automatic,unknown,unknown,nc
850,1996.0,honda,civic,unknown,4 cylinders,gas,309000.0,automatic,fwd,coupe,ny
2500,2010.0,hyundai,elantra,good,4 cylinders,gas,153000.0,automatic,fwd,sedan,fl
439,2018.0,lincoln,continental select 3.,excellent,6 cylinders,gas,46880.0,automatic,unknown,other,wa
34832,2015.0,jeep,wrangler unlimited,unknown,6 cylinders,gas,59820.0,automatic,4wd,SUV,wa
18988,2008.0,mitsubishi,lancer evolution,unknown,unknown,gas,147890.0,manual,unknown,other,or
33950,2011.0,ram,2500 crew cab slt,excellent,8 cylinders,gas,82790.0,automatic,4wd,truck,ca
14999,2016.0,volkswagen,passat,unknown,4 cylinders,gas,91875.0,automatic,fwd,sedan,ca
6500,2010.0,toyota,camry,excellent,4 cylinders,gas,180000.0,automatic,fwd,sedan,ca
32990,2013.0,tesla,model s signature,good,unknown,electric,62588.0,other,rwd,sedan,oh
33999,2012.0,ram,2500,unknown,6 cylinders,diesel,203110.0,automatic,4wd,truck,or
3500,2001.0,chevrolet,suburban,fair,unknown,gas,214565.0,automatic,unknown,SUV,wa
